key,word,verse,word_num,lemma,root,strongs,morph,morphology,Part of Speech,Tense,Voice,Mood,Person,Number,Case,Gender,xlit,betacode
LXX-Judg-005-031-005,ἐχθροί,31,5,strong:G2190,ἐχθρός,G2190,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:E)XQROI/,E)XQROI/
LXX-Judg-005-031-006,σου,31,6,strong:G4675,σοῦ,G4675,packard:RP-GS,RP-GS,Personal/Possessive Pronoun,,,,,Singular,Genitive,,betacode:SOU,SOU
LXX-Judg-005-031-007,κύριε,31,7,strong:G2962,κύριος,G2962,packard:N2-VSM,N2-VSM,Noun,,,,,Singular,Vocative,Masculine,betacode:KU/RIE,KU/RIE
LXX-Judg-005-031-008,καὶ,31,8,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-031-009,οἱ,31,9,strong:G3588,ὁ,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Judg-005-031-010,ἀγαπῶντες,31,10,strong:G25,,G25,packard:V3-PAPNPM,V3-PAPNPM,Verb,Present,Active,Participle,,Plural,Nominative,Masculine,betacode:A)GAPW=NTES,A)GAPW=NTES
LXX-Judg-005-031-011,αὐτὸν,31,11,strong:G846,,G846,packard:RD-ASM,RD-ASM,Demonstrative Pronoun,,,,,Singular,Accusative,Masculine,betacode:AU)TO\N,AU)TO\N
LXX-Judg-005-031-012,ὡς,31,12,strong:G5613,ὡς,G5613,packard:C,C,Conjunction,,,,,,,,betacode:W(S,W(S
LXX-Judg-005-031-013,ἔξοδος,31,13,strong:G1841,ἔξοδος,G1841,packard:N2-NSF,N2-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:E)/CODOS,E)/CODOS
LXX-Judg-005-031-014,ἡλίου,31,14,strong:G2246,ἥλιος,G2246,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:H(LI/OU,H(LI/OU
LXX-Judg-005-031-015,ἐν,31,15,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-031-016,δυνάμει,31,16,strong:G1411,δύναμις,G1411,packard:N3I-DSF,N3I-DSF,Noun,,,,,Singular,Dative,Feminine,betacode:DUNA/MEI,DUNA/MEI
LXX-Judg-005-031-017,αὐτοῦ,31,17,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-031-018,καὶ,31,18,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-031-019,ἡσύχασεν,31,19,strong:G2270,ἡσυχάζω,G2270,packard:VA-AAI3S,VA-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:H(SU/XASEN,H(SU/XASEN
LXX-Judg-005-031-020,ἡ,31,20,strong:G3588,ὁ,G3588,packard:RA-NSF,RA-NSF,Article,,,,,Singular,Nominative,Feminine,betacode:H(,H(
LXX-Judg-005-031-021,γῆ,31,21,strong:G1093,γῆ,G1093,packard:N1-NSF,N1-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:GH=,GH=
LXX-Judg-005-031-022,τεσσαράκοντα,31,22,strong:G5062,τεσσαράκοντα,G5062,packard:M,M,Numeral,,,,,,,,betacode:TESSARA/KONTA,TESSARA/KONTA
LXX-Judg-005-031-023,ἔτη,31,23,strong:G2094,ἔτος,G2094,packard:N3E-APN,N3E-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:E)/TH,E)/TH
LXX-Judg-005-031-024,οὕτως,31,24,strong:G3779,οὕτω,G3779,packard:D,D,Adverb,,,,,,,,betacode:OU(/TWS,OU(/TWS
LXX-Judg-005-031-025,ἀπόλοιντο,31,25,strong:G622,,G622,packard:VB-AMO3P,VB-AMO3P,Verb,Aorist,Middle,Optative,3,Plural,,,betacode:A)PO/LOINTO,A)PO/LOINTO
LXX-Judg-005-031-026,πάντες,31,26,strong:G3956,πᾶς,G3956,packard:A3-NPM,A3-NPM,Adjective,,,,,Plural,Nominative,Masculine,betacode:PA/NTES,PA/NTES
LXX-Judg-005-031-027,οἱ,31,27,strong:G3588,ὁ,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Judg-005-031-028,ἐχθροί,31,28,strong:G2190,ἐχθρός,G2190,packard:N2-NPM,N2-NPM,Noun,,,,,Plural,Nominative,Masculine,betacode:E)XQROI/,E)XQROI/
LXX-Judg-005-031-029,σου,31,29,strong:G4675,σοῦ,G4675,packard:RP-GS,RP-GS,Personal/Possessive Pronoun,,,,,Singular,Genitive,,betacode:SOU,SOU
LXX-Judg-005-031-030,κύριε,31,30,strong:G2962,κύριος,G2962,packard:N2-VSM,N2-VSM,Noun,,,,,Singular,Vocative,Masculine,betacode:KU/RIE,KU/RIE
LXX-Judg-005-031-031,καὶ,31,31,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-031-032,οἱ,31,32,strong:G3588,ὁ,G3588,packard:RA-NPM,RA-NPM,Article,,,,,Plural,Nominative,Masculine,betacode:OI(,OI(
LXX-Judg-005-031-033,ἀγαπῶντες,31,33,strong:G25,,G25,packard:V3-PAPNPM,V3-PAPNPM,Verb,Present,Active,Participle,,Plural,Nominative,Masculine,betacode:A)GAPW=NTES,A)GAPW=NTES
LXX-Judg-005-031-034,αὐτὸν,31,34,strong:G846,,G846,packard:RD-ASM,RD-ASM,Demonstrative Pronoun,,,,,Singular,Accusative,Masculine,betacode:AU)TO\N,AU)TO\N
LXX-Judg-005-031-035,καθὼς,31,35,strong:G2531,καθώς,G2531,packard:D,D,Adverb,,,,,,,,betacode:KAQW\S,KAQW\S
LXX-Judg-005-031-036,ἡ,31,36,strong:G3588,ὁ,G3588,packard:RA-NSF,RA-NSF,Article,,,,,Singular,Nominative,Feminine,betacode:H(,H(
LXX-Judg-005-031-037,ἀνατολὴ,31,37,strong:G395,,G395,packard:N1-NSF,N1-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:A)NATOLH\,A)NATOLH\
LXX-Judg-005-031-038,τοῦ,31,38,strong:G3588,ὁ,G3588,packard:RA-GSM,RA-GSM,Article,,,,,Singular,Genitive,Masculine,betacode:TOU=,TOU=
LXX-Judg-005-031-039,ἡλίου,31,39,strong:G2246,ἥλιος,G2246,packard:N2-GSM,N2-GSM,Noun,,,,,Singular,Genitive,Masculine,betacode:H(LI/OU,H(LI/OU
LXX-Judg-005-031-040,ἐν,31,40,strong:G1722,ἐν,G1722,packard:P,P,Preposition,,,,,,,,betacode:E)N,E)N
LXX-Judg-005-031-041,δυναστείαις,31,41,,,,packard:N1A-DPF,N1A-DPF,Noun,,,,,Plural,Dative,Feminine,betacode:DUNASTEI/AIS,DUNASTEI/AIS
LXX-Judg-005-031-042,αὐτοῦ,31,42,strong:G846,,G846,packard:RD-GSM,RD-GSM,Demonstrative Pronoun,,,,,Singular,Genitive,Masculine,betacode:AU)TOU=,AU)TOU=
LXX-Judg-005-031-043,καὶ,31,43,strong:G2532,καί,G2532,packard:C,C,Conjunction,,,,,,,,betacode:KAI\,KAI\
LXX-Judg-005-031-044,ἡσύχασεν,31,44,strong:G2270,ἡσυχάζω,G2270,packard:VA-AAI3S,VA-AAI3S,Verb,Aorist,Active,Indicative,3,Singular,,,betacode:H(SU/XASEN,H(SU/XASEN
LXX-Judg-005-031-045,ἡ,31,45,strong:G3588,ὁ,G3588,packard:RA-NSF,RA-NSF,Article,,,,,Singular,Nominative,Feminine,betacode:H(,H(
LXX-Judg-005-031-046,γῆ,31,46,strong:G1093,γῆ,G1093,packard:N1-NSF,N1-NSF,Noun,,,,,Singular,Nominative,Feminine,betacode:GH=,GH=
LXX-Judg-005-031-047,τεσσαράκοντα,31,47,strong:G5062,τεσσαράκοντα,G5062,packard:M,M,Numeral,,,,,,,,betacode:TESSARA/KONTA,TESSARA/KONTA
LXX-Judg-005-031-048,ἔτη,31,48,strong:G2094,ἔτος,G2094,packard:N3E-APN,N3E-APN,Noun,,,,,Plural,Accusative,Neuter,betacode:E)/TH,E)/TH
